Article,Unit,Value
Άρθρο 36,Τμήμα Μουσειακών Συλλογών,"αα) την έρευνα, μελέτη, καταγραφή, προστασία, διάσωση, ανάδειξη, δημοσίευση, φωτογραφική τεκμηρίωση 
και προβολή των έργων και αντικειμένων του Μουσείου. ββ) Τη χορήγηση άδειας μελέτης αρχαίων αντικειμένων, τη χορήγηση άδειας εξαγωγής μη προστατευομένων από τη νομοθεσία αντικειμένων. γγ) Τον προγραμματισμό, το σχεδιασμό, την οργάνωση 
και την παρουσίαση αρχαιολογικών, περιοδικών ή μονίμων, εκθέσεων, σε συνεργασία με το Τμήμα Εκθέσεων, 
Επικοινωνίας και Εκπαίδευσης."
Άρθρο 36,Τμήμα Εκθέσεων Επικοινωνίας και Εκπαίδευσης,"αα) Την εκπόνηση και εφαρμογή μουσειολογικών 
μελετών και την έκθεση των αρχαίων αντικειμένων. Το 
σχεδιασμό, την οργάνωση και την παρουσίαση αρχαιολογικών, περιοδικών ή μονίμων, εκθέσεων, σε συνεργασία με τα λοιπά τμήματα του Μουσείου και τις αρμόδιες 
Διευθύνσεις της Κεντρικής Υπηρεσίας. ββ) Το σχεδιασμό, την οργάνωση και την παρουσίαση 
εκπαιδευτικών και άλλων προγραμμάτων, δραστηριοτήτων και εκδηλώσεων. γγ) Την επικοινωνιακή διαχείριση και προβολή των 
δράσεων του Μουσείου."
Άρθρο 36,Τμήμα Συντήρησης Αρχαιοτήτων και Έργων Τέχνης,"αα) Τον καθαρισμό, τη συντήρηση, την αποκατάσταση 
και την αισθητική παρουσίαση των αντικειμένων του 
Μουσείου και κάθε φύσης εκθεμάτων. ββ) Την επιστημονική τεκμηρίωση όλων των εργασιών. γγ) Την έρευνα για τις μεθόδους και τα υλικά συντήρησης και μέριμνα για την καλή λειτουργία των εργαστηρίων συντήρησης αγγείων, μετάλλων, γλυπτών, εκμαγείων, 
οργανικών υλών, χαρτιού και αρνητικών φωτογραφιών. δδ) Τη μέριμνα για την καλή λειτουργία των εργαστηρίων συντήρησης. εε) Την εκπόνηση μελετών συντήρησης και προστασίας αρχαιοτήτων και έργων τέχνης και την επίβλεψη 
εφαρμογής τους. στστ) Την τήρηση αρχείου έργων και μελετών συντήρησης, επιστημονικών εργασιών και εργασιών τεκμηρίωσης."
Άρθρο 36,Τμήμα Διοικητικής Οικονομικής και Τεχνικής Υποστήριξης,"αα) Τα τεχνικά έργα και τη συντήρηση των πάσης 
φύσεως εγκαταστάσεων και κτιριακών υποδομών του 
Μουσείου και των εξωτερικών χώρων του, σε συνεργασία με τις αρμόδιες Υπηρεσίες της Γενικής Διεύθυνσης 
Αναστήλωσης Μουσείων και Τεχνικών Έργων. ββ) Τη διεκπεραίωση των διοικητικών θεμάτων, ιδίως 
θεμάτων προσωπικού, της αλληλογραφίας και εσωτερικής λειτουργίας, τη διεκπεραίωση των οικονομικών 
υποθέσεων, την τήρηση των στατιστικών δεδομένων, 
του πρωτοκόλλου και του αρχείου εγγράφων. γγ) Τη διαχείριση και συντήρηση του συνόλου των 
ηλεκτρονικών, ηλεκτρολογικών και μηχανολογικών συστημάτων του Μουσείου. δδ) Την τεχνική υποστήριξη των εκθέσεων του Μουσείου. εε) Την διαχείριση συγχρηματοδοτούμενων προγραμμάτων στστ) Την κίνηση και συντήρηση των κρατικών οχημάτων του. ζζ) Τη χορήγηση αδειών ελευθέρας εισόδου στο Μουσείο, βάσει της κείμενης νομοθεσίας. ηη) Τη διενέργεια πάσης φύσεως συμβάσεων, προμηθειών έργων, μελετών, αγαθών και υπηρεσιών στο πεδίο 
αρμοδιότητάς τους."
Άρθρο 37,Τμήμα Συλλογών Έρευνας και Τεκμηρίωσης,"αα) Την έρευνα, μελέτη, καταγραφή, προστασία, διάσωση, ανάδειξη, δημοσίευση, φωτογραφική τεκμηρίωση 
και προβολή των συλλογών του Μουσείου. ββ) Τη χορήγηση άδειας μελέτης των αντικειμένων των 
συλλογών του Μουσείου, τη χορήγηση άδειας εξαγωγής 
μη προστατευομένων από τη νομοθεσία αντικειμένων. γγ) Τον προγραμματισμό, σχεδιασμό και οργάνωση 
εκθέσεων (περιοδικών ή μονίμων) σε συνεργασία με το 
Τμήμα Εκθέσεων, Επικοινωνίας και Εκπαίδευσης καθώς 
και το Τμήμα Διοικητικής, Οικονομικής και Τεχνικής Υποστήριξης."
Άρθρο 37,Τμήμα Εκθέσεων Επικοινωνίας και Εκπαίδευσης,"αα) Την εκπόνηση και εφαρμογή μουσειολογικών μελετών, την έκθεση των αντικειμένων των συλλογών. Τον 
σχεδιασμό, την οργάνωση και την παρουσίαση περιοδικών ή μονίμων, εκθέσεων, σε συνεργασία με τα λοιπά 
τμήματα του Μουσείου και τις αρμόδιες Διευθύνσεις της 
Κεντρικής Υπηρεσίας. ββ) Τον σχεδιασμό, την οργάνωση και την παρουσίαση 
εκπαιδευτικών και άλλων προγραμμάτων, δραστηριοτήτων και εκδηλώσεων. γγ) Την επικοινωνιακή διαχείριση και προβολή των 
δράσεων του Μουσείου."
Άρθρο 37,Τμήμα Συντήρησης Αρχαιοτήτων και Έργων Τέχνης,"αα) Τον καθαρισμό, τη συντήρηση, την αποκατάσταση 
και την αισθητική παρουσίαση των αντικειμένων του 
Μουσείου και κάθε φύσης εκθεμάτων. ββ) Την επιστημονική τεκμηρίωση όλων των εργασιών.  γγ) Την έρευνα για τις μεθόδους και τα υλικά συντήρησης. δδ) Τη μέριμνα για την καλή λειτουργία των εργαστηρίων συντήρησης. εε) Την εκπόνηση μελετών συντήρησης και προστασίας αρχαιοτήτων και έργων τέχνης, την επίβλεψη εφαρμογής τους. στστ) Την τήρηση αρχείου έργων και μελετών συντήρησης, επιστημονικών εργασιών και εργασιών τεκμηρίωσης."
Άρθρο 37,Τμήμα Διοικητικής Οικονομικής και Τεχνικής Υποστήριξης,"αα) Τα τεχνικά έργα και τη συντήρηση των πάσης 
φύσεως εγκαταστάσεων και κτιριακών υποδομών του 
Μουσείου και των εξωτερικών χώρων του, σε συνεργασία με τις αρμόδιες Υπηρεσίες της Γενικής Διεύθυνσης 
Αναστήλωσης Μουσείων και Τεχνικών Έργων ββ) Τη διεκπεραίωση των διοικητικών θεμάτων, ιδίως 
θεμάτων προσωπικού, της αλληλογραφίας και εσωτερικής λειτουργίας, τη διεκπεραίωση των οικονομικών 
υποθέσεων, την τήρηση των στατιστικών δεδομένων, 
του πρωτοκόλλου και του αρχείου εγγράφων. γγ) Τη διαχείριση και συντήρηση του συνόλου των 
ηλεκτρονικών, ηλεκτρολογικών και μηχανολογικών συστημάτων του Μουσείου. δδ) Την τεχνική υποστήριξη των εκθέσεων του Μουσείου. εε) Την διαχείριση συγχρηματοδοτούμενων προγραμμάτων στστ) Την κίνηση και συντήρηση των κρατικών οχημάτων του. ζζ) Τη χορήγηση αδειών ελευθέρας εισόδου στο μουσείο, βάσει της κείμενης νομοθεσίας ηη) Τη διενέργεια πάσης φύσεως συμβάσεων, προμηθειών έργων, μελετών, αγαθών και υπηρεσιών στο πεδίο 
αρμοδιότητάς τους."
Άρθρο 38,Τμήμα Μουσικών Οργάνων Εθνομουσικολογίας Επικοινωνίας και Εκπαίδευσης,"αα) Τη συλλογή, καταγραφή, τεκμηρίωση, συντήρηση, 
μελέτη και έκθεση μουσικών οργάνων και γενικά κάθε 
υλικού χρήσιμου για την έρευνα, μελέτη, και προβολή 
της ελληνικής λαϊκής μουσικής παράδοσης. ββ) Την προώθηση της εθνομουσικολογικής έρευνας 
και τη διάδοση της παραδοσιακής μουσικής σε ελληνικό 
και διεθνές επίπεδο με κάθε πρόσφορο μέσο. γγ) Τη μέριμνα για τη σωστή λειτουργία και τον 
εμπλουτισμό ειδικής εθνομουσικολογικής βιβλιοθήκης 
και οπτικοακουστικού αρχείου για την ελληνική μουσική. δδ) Την εκπόνηση και εφαρμογή μουσειολογικών μελετών, την έκθεση των πολιτιστικών αγαθών. Τον σχεδιασμό, την οργάνωση και την παρουσίαση περιοδικών ή 
μονίμων, εκθέσεων, σε συνεργασία με τα λοιπά τμήματα 
του Μουσείου. εε) Τον σχεδιασμό, την οργάνωση και την παρουσίαση 
εκπαιδευτικών και άλλων προγραμμάτων, δραστηριοτήτων και εκδηλώσεων. στστ) Η συνεργασία με ΑΕΙ, ΤΕΙ, Ωδεία, Μουσικές Σχολές και άλλους φορείς για την ανάπτυξη του έργου του 
τμήματος."
Άρθρο 38,Τμήμα Διοικητικής Οικονομικής και Τεχνικής Υποστήριξης,"αα) Τα τεχνικά έργα και τη συντήρηση των πάσης 
φύσεως εγκαταστάσεων και κτιριακών υποδομών του 
Μουσείου και των εξωτερικών χώρων του, σε συνεργασία με τις αρμόδιες Υπηρεσίες της Γενικής Διεύθυνσης 
Αναστήλωσης Μουσείων και Τεχνικών Έργων. ββ) Τη διεκπεραίωση των διοικητικών θεμάτων, ιδίως 
θεμάτων προσωπικού, της αλληλογραφίας και εσωτερικής λειτουργίας, τη διεκπεραίωση των οικονομικών 
υποθέσεων, την τήρηση των στατιστικών δεδομένων, 
του πρωτοκόλλου και του αρχείου εγγράφων. γγ) Τη διαχείριση και συντήρηση του συνόλου των 
ηλεκτρονικών, ηλεκτρολογικών και μηχανολογικών συστημάτων του Μουσείου. δδ) Την τεχνική υποστήριξη των εκθέσεων του Μουσείου. εε) Την διαχείριση συγχρηματοδοτούμενων προγραμμάτων. στστ) Την κίνηση και συντήρηση των κρατικών οχημάτων του. ζζ) Τη χορήγηση αδειών ελευθέρας εισόδου στο Μουσείο, βάσει της κείμενης νομοθεσίας. ηη) Τη διενέργεια πάσης φύσεως συμβάσεων, προμηθειών έργων, μελετών, αγαθών και υπηρεσιών στο πεδίο 
αρμοδιότητάς τους."
Άρθρο 42,Τμήμα Μελετών Αναστήλωσης Νεωτέρων και Σύγχρονων Μνημείων και Πολιτιστικών Κτιρίων,"αα) τα χαρακτηρισμένα από το ΥΠ.ΠΟ.Α. διατηρητέα 
νεώτερα μνημεία, τα οποία δεν εμπίπτουν στο πεδίο αρμοδιότητας της Διεύθυνσης Αναστήλωσης Βυζαντινών 
και Μεταβυζαντινών Μνημείων. ββ) τα ευρισκόμενα εντός ιστορικών τόπων μη χαρακτηρισμένα ακίνητα μεταγενέστερα του 1830, ιδιοκτησίας του ΥΠ.ΠΟ.Α. ή παραχωρούμενα σε αυτό, στα οποία 
γίνονται επεμβάσεις είτε για την εξυπηρέτηση αναγκών 
του ΥΠ.ΠΟ.Α. είτε για οποιαδήποτε πολιτιστική χρήση."
Άρθρο 43,Τμήμα Τεχνικών Ερευνών Αναστήλωσης και Προδιαγραφών,"αα) τη μελέτη και έρευνα για τη βέλτιστη εκτίμηση 
των φυσικοχημικών και μηχανικών χαρακτηριστικών των 
δομικών υλικών και συστημάτων του φέροντος οργανισμού των κατασκευών, καθώς και τον έλεγχο αποτελεσματικότητας και ανθεκτικότητας των επεμβάσεων. ββ) την πραγματοποίηση επιστημονικής έρευνας 
και πιλοτικών εφαρμογών για τον σχεδιασμό και βελτιστοποίηση συστημάτων και μεθόδων ενόργανης παρακολούθησης της συμπεριφοράς των κατασκευών, τη 
διερεύνηση με μη καταστροφικές ή καταστροφικές μεθόδους των αφανών παραμέτρων που την επηρεάζουν, 
την υπολογιστική προσομοίωση, καθώς και ανάλυση 
της μηχανικής συμπεριφοράς του φέροντος οργανισμού 
των μνημείων σε στατικές και δυναμικές καταπονήσεις. γγ) την ανάπτυξη τεχνικών οδηγιών-προδιαγραφών 
και προτυποποίησή τους, για την εξασφάλιση της ποιότητας των στερεωτικών επεμβάσεων. δδ) την έγκριση δειγματοληψιών από ακίνητα αρχαία 
και νεότερα μνημεία, κατόπιν πρότασης και με τη συνεργασία των Περιφερειακών ή Ειδικών Περιφερειακών 
Υπηρεσιών. εε) την κωδικοποίηση και οργάνωση βιβλιοθήκης, 
δημιουργίας αρχείου δομικών υλικών και κατασκευαστικών τεχνικών των μνημείων και ηλεκτρονικής βάσης 
δεδομένων κατά τη διάρκεια και μετά την ολοκλήρωση 
και παραλαβή των έργων με σκοπό την τεκμηριωμένη 
αποτίμηση της αποτελεσματικότητας και ανθεκτικότητας στο χρόνο των υλικών και τεχνικών επισκευής και τη 
μέριμνα για την έγκαιρη λήψη νέων μέτρων."
Άρθρο 43,Τμήμα Αποτυπώσεων Γεωπληροφορικής και Κτηματολογίου,"αα) την εκπόνηση μελετών αποτύπωσης σε αρχαιολογικούς χώρους, ιστορικούς τόπους και μνημεία και 
γενικότερα σε κάθε χώρο που υπάγεται στο πεδίο αρμοδιότητας του ΥΠ.ΠΟ.Α. ββ) τη σύνταξη διαγραμμάτων οριοθετήσεων-αναοριοθετήσεων αρχαιολογικών χώρων, ιστορικών τόπων 
και ζωνών προστασίας αυτών. Τη σύνταξη των αντίστοιχων διαγραμμάτων κηρύξεων μνημείων. Την τήρηση του 
σχετικού αρχείου. γγ) τη σύνταξη, οργάνωση και τήρηση του κτηματολογίου των ακινήτων του ΥΠ.ΠΟ.Α. σε εθνική κλίμακα, 
την ανάπτυξη και διαχείριση του αρχαιολογικού κτηματολογίου σε συνεργασία με τις συναρμόδιες Υπηρεσίες 
του ΥΠ.ΠΟ.Α."
Άρθρο 44,Τμήμα Αρχιτεκτονικών Μελετών Μουσείων και Πολιτιστικών Κτιρίων,"αα) τις αρχιτεκτονικές μελέτες ανέγερσης, επέκτασης, εκσυγχρονισμού, επισκευής, ενίσχυσης και αποκατάστασης των μουσείων, των πολιτιστικών κτιρίων και 
λοιπών κτιρίων του ΥΠ.ΠΟ.Α., καθώς και του περιβάλλοντος χώρου των κτιρίων αυτών, των αρχαιολογικών 
αποθηκών, των φυλακίων, των χώρων υγιεινής και των 
λοιπών βοηθητικών κτιρίων, μεγαλύτερων των 50 τ.μ., 
που εξυπηρετούν τους αρχαιολογικούς χώρους. Για την 
αρχιτεκτονική μελέτη κάθε νέας κατασκευής μέσα σε 
αρχαιολογικούς χώρους, καθώς και για οποιαδήποτε νέα 
κατασκευή που δεν υπάγεται στις αρμοδιότητες άλλων 
διευθύνσεων. Θέματα μελετών που αφορούν μουσεία ή 
πολιτιστικά κτίρια που ανήκουν στο Δημόσιο, σε Νομικά 
Πρόσωπα Δημοσίου Δικαίου, σε Οργανισμούς Τοπικής 
Αυτοδιοίκησης ή σε άλλους φορείς που εποπτεύονται 
από το ΥΠ.ΠΟ.Α. ή είναι προγραμματικά συμβεβλημένοι 
με αυτή, μετά από σχετική εντολή του Υπουργού, σύμφωνα με τα οριζόμενα στην παράγραφο 3 του άρθρου 45 του 
Ν# 3028/2002 (ΦΕΚ Α΄ 153). ββ) Τις μουσειογραφικές μελέτες και τις μελέτες εσωτερικών χώρων των κτιρίων που εμπίπτουν στο ως άνω 
εδάφιο"
Άρθρο 44,##Διεύθυνση Μελετών και Εκτέλεσης Έργων Μουσείων και Πολιτιστικών Κτιρίων,α) .
Άρθρο 44,Τμήμα Οργάνωσης Θεμάτων Ασφαλείας και Μέριμνας Κτιρίων,"αα) την κατάρτιση διαδικασιών, εφαρμογή νέων τεχνολογιών, λειτουργία και συντήρηση συστημάτων ασφάλειας των μνημείων, αρχαιολογικών χώρων, μουσείων, 
πολιτιστικών κτιρίων, αρχαιολογικών αποθηκών, φυλακίων και βοηθητικών κτιρίων που εξυπηρετούν τους 
αρχαιολογικούς χώρους και λοιπών κτιρίων του ΥΠ.ΠΟ.Α. ββ) την λειτουργία του Κέντρου Λήψεως και Επεξεργασίας Σημάτων Συναγερμού (ΚΕ.Λ.Ε.Σ.Σ.) των συστημάτων 
ασφαλείας όλης της χώρας. γγ) τη συντήρηση και επισκευή των κτιριακών υποδομών και Η/Μ εγκαταστάσεων όλων των κτιρίων του 
ΥΠ.ΠΟ.Α. δδ) Τη διατύπωση προδιαγραφών για την εξασφάλιση 
της φύλαξης και ασφάλειας πολιτιστικών αγαθών και 
επισκεπτών των Μουσείων και αρχαιολογικών χώρων, σε 
συνεργασία με τις συναρμόδιες Υπηρεσίες του ΥΠ.ΠΟ.Α.. εε) Την παρακολούθηση των βέλτιστων διεθνών πρακτικών στη Φύλαξη και Ασφάλεια αρχαιολογικών χώρων 
και μουσείων."
Άρθρο 45,Τμήμα Γραμματείας του Κεντρικού Συμβουλίου Νεωτέρων Μνημείων,"α) Την υποστήριξη των δραστηριοτήτων των Συμβουλίου, τη διαχείριση του αρχείου των Συνεδριάσεων και 
τη διεκπεραίωση των αιτημάτων των πολιτών. β) Την έκδοση της Ημερήσιας Διάταξης των προς συζήτηση θεμάτων, η οποία αποστέλλεται στα τακτικά και 
αναπληρωματικά μέλη, καθώς και στους εισηγητές των 
αρμόδιων Διευθύνσεων. γ) Τη μέριμνα για την ανάρτηση της Ημερήσιας Διάταξης στο Διαδίκτυο, καθώς και για την έγκαιρη ειδοποίηση 
φορέων και πολιτών. δ) Την οργάνωση των αυτοψιών του ΚΣΝΜ. ε) Τη σύνταξη των γνωμοδοτήσεων και των Πρακτικών 
των Συνεδριάσεων του ΚΣΝΜ καθώς και την επικύρωσή 
τους. στ) Την τήρηση του σχετικού αρχείου του Τμήματος και 
τη χορήγηση αντιγράφων των γνωμοδοτήσεων και των 
πρακτικών των συνεδριάσεων του ΚΣΝΜ και σε πολίτες 
ή φορείς καθώς και σε ερευνητές επιστημονικού πεδίου. ζ) Τη μέριμνα για την υποστήριξη των συνεδριάσεων 
του κοινού γνωμοδοτικού οργάνου ΚΑΣ – ΚΣΝΜ."
Άρθρο 46,Τμήμα Προστασίας Νεωτέρων Μνημείων και Κινητών Πολιτιστικών Αγαθών,"αα) Την καταγραφή κινητών και ακινήτων πολιτιστικών αγαθών και της άυλης κληρονομιάς, που συνδέεται 
με αυτά, την τεκμηρίωση για το χαρακτηρισμό τους ως 
Νεότερων Μνημείων, Κινητών Πολιτιστικών Αγαθών και 
Ιστορικών Τόπων. ββ) Την τεκμηρίωση για τη θέσπιση ειδικών όρων δόμησης και χρήσεων γης στον περιβάλλοντα των μνημείων χώρο. γγ) Την έκδοση εγκρίσεων εκτέλεσης εργασιών σε 
μεμονωμένα μνημεία, σε μνημειακά σύνολα, στον περιβάλλοντα χώρο τους, καθώς και σε ιστορικούς τόπους. 
Την έγκριση για την αλλαγή χρήσης, τη σύμφωνη γνώμη για την έκδοση αδειών κατεδάφισης, την εποπτεία 
έργων αποκατάστασης από τρίτους, και τη διενέργεια 
σωστικών επεμβάσεων. δδ) Την καταγραφή, τη συλλογή, τον χαρακτηρισμό, 
την προστασία, την εποπτεία και τη διαφύλαξη των νεότερων κινητών μνημείων σε συνεργασία με το Τμήμα 
Τεκμηρίωσης και Προστασίας Κινητών Πολιτιστικών 
Αγαθών της Διεύθυνσης Νεώτερης Πολιτιστικής Κληρονομιάς της Γενικής Διεύθυνσης Αρχαιοτήτων και Πολιτιστικής Κληρονομιάς. εε) Την εξέταση και έγκριση αιτημάτων παραχώρησης 
ιστορικών τόπων και μνημείων σε φορείς του Δημοσίου, των ΟΤΑ αλλά και ιδιωτών για την πραγματοποίηση 
εκδηλώσεων, που συνάδουν με τον χαρακτήρα των μνημείων, κατ’ εφαρμογή του άρθρου 46 του N# 3028/2002 
(Α΄ 153), όπως εκάστοτε ισχύει. στστ) Την εξέταση και έγκριση αιτημάτων φωτογράφησης και κινηματογράφησης ιστορικών τόπων και νεότερων μνημείων από φορείς του Δημοσίου, των ΟΤΑ 
αλλά και ιδιωτών."
Άρθρο 46,Τμήμα Μελετών και Έργων Αναστήλωσης Μνημείων Μουσείων και Πολιτιστικών Κτιρίων,"αα) Τη μελέτη και εκτέλεση αμιγώς τεχνικού έργου 
στο πλαίσιο στερέωσης, αποκατάστασης, αναστήλωσης, 
συντήρησης, διαμόρφωσης χώρων, των προϊστορικών, 
κλασικών και ελληνιστικών μνημείων και μνημείων ρωμαϊκής περιόδου, παλαιοχριστιανικών, βυζαντινών και 
μεταβυζαντινών μνημείων, των νεότερων εκκλησιαστικών μνημείων, των νεότερων και σύγχρονων μνημείων 
σε συνεργασία με τις αντίστοιχες Εφορείες Αρχαιοτήτων και τις κεντρικές Υπηρεσίες της Γενικής Διεύθυνσης 
Αναστήλωσης Μουσείων και Τεχνικών Έργων. Επίσης 
την τεχνική υποστήριξη των αρχαιολογικών Έργων των 
Εφορειών Αρχαιοτήτων. ββ) Την εξέταση θεμάτων επειγουσών εργασιών συντήρησης, στερέωσης και προστασίας ετοιμόρροπων 
μνημείων (άρθρα 40, παρ. 2, 41 παρ. 3, 43 παρ. 2 του N# 3028/2002 – Α΄153) και κτιρίων που υπάγονται στις 
διατάξεις του N# 3028/2002 (Α΄153) και φέρουν τον χαρακτηρισμό επικίνδυνων ή επικινδύνως ετοιμόρροπων. γγ) Τη μελέτη, εκτέλεση για την επέκταση, διαρρύθμιση, διασκευή, επισκευή και διαμόρφωση μουσείων 
και πολιτιστικών κτιρίων, όπως επίσης και του περιβάλλοντος χώρου των παραπάνω κτιρίων, των αρχαιολογικών αποθηκών, φυλακίων, χώρων υγιεινής και λοιπών 
βοηθητικών κτηρίων, που εξυπηρετούν τους αρχαιολογικούς χώρους και για κάθε νέα κατασκευή μέσα σε 
αρχαιολογικούς χώρους. δδ) Την εισήγηση, σε συνεργασία με τη χωρικώς αρμόδια ΕΦΑ, προς το Τοπικό Συμβούλιο σχετικά με τη 
χορήγηση άδειας μελέτης αναστηλωτικών έργων επί 
μνημείων. εε) Την πρακτική άσκηση φοιτητών ΑΕΙ/ΙΕΚ, εφόσον 
δεν προκύπτει δαπάνη που θα βαρύνει το ΥΠ.ΠΟ.Α., και 
φοιτητών ΤΕΙ, σύμφωνα με την ισχύουσα Νομοθεσία, σε 
θέματα αρμοδιότητας του Τμήματος."
Άρθρο 46,Τμήμα Συντήρησης Νεωτέρων Μνημείων και Έργων Τέχνης,"αα) Τη συντήρηση, προστασία και αποκατάσταση των 
πάσης φύσεως νεότερων μνημείων, σε συνεργασία με 
τα λοιπά τμήματα. ββ) Τη συντήρηση, προστασία, αποκατάσταση και 
αισθητική παρουσίαση έργων τέχνης, ιστορικών κειμηλίων και άλλων αντικειμένων ιστορικής και πολιτιστικής 
σημασίας. γγ) Την υποστήριξη μονίμων και περιοδικών εκθέσεων. δδ) Την εκπόνηση και αξιολόγηση μελετών συντήρησης και προστασίας νεότερων μνημείων και έργων 
τέχνης, καθώς και την επίβλεψη εφαρμογής τους. εε) Την τήρηση αρχείου έργων και μελετών συντήρησης, επιστημονικών εργασιών και εργασιών τεκμηρίωσης."
Άρθρο 52,Τμήμα Γραμμάτων και Βιβλίου,"αα) Την ενίσχυση και προώθηση των Ελληνικών Γραμμάτων και την προβολή της Ελληνικής Γραμματείας στην 
Ελλάδα και το εξωτερικό σε συνεργασία με το Ελληνικό 
Ίδρυμα Πολιτισμού ή άλλους φορείς που δραστηριοποιούνται στο χώρο των Γραμμάτων. ββ) Την εφαρμογή συγκεκριμένων δράσεων για την 
προώθηση της μετάφρασης έργων της ελληνικής λογοτεχνικής παραγωγής στο εξωτερικό. γγ) Την υποστήριξη των νεοελληνικών σπουδών στο 
εξωτερικό σε συνεργασία με συναρμόδια Υπουργεία. δδ) Την αξιολόγηση, αναγνώριση και βράβευση της 
δημιουργίας, δημιουργικότητας και καινοτομίας στο 
χώρο των γραμμάτων και του βιβλίου. εε) Την ενίσχυση εθνικών και διεθνών συνεδρίων για 
τον Πολιτισμό, τις Τέχνες και τις Επιστήμες. στστ) Την παρακολούθηση και προώθηση των θεμάτων πνευματικής ιδιοκτησίας σε συνεργασία με τον Οργανισμό Πνευματικής Ιδιοκτησίας, το Αυτοτελές Τμήμα 
Νομοθετικού Έργου και Κοινοβουλευτικού Ελέγχου και 
τη Δ/νση Διαχείρισης Εθνικού Αρχείου Μνημείων ζζ) Την υποστήριξη εκθέσεων Βιβλίου. ηη) Την αξιοποίηση ευρωπαϊκών και άλλων προγραμμάτων, σε συνεργασία με το Τμήμα Ευρωπαϊκών Προγραμμάτων, Διεθνών Συνεργειών και Προώθησης της 
Επιχειρηματικότητας, για την προώθηση και ανάδειξη 
στην Ελλάδα και στο εξωτερικό του βιβλίου, των Ελληνικών Γραμμάτων και της Ελληνικής Γραμματείας."
Άρθρο 52,Τμήμα Ανάγνωσης και Ψηφιακού Περιεχομένου,"αα) Την ανάπτυξη, την προώθηση και προβολή των 
δημιουργών του βιβλίου και των πολιτιστικών και δημιουργικών βιομηχανιών του χώρου. ββ) Την οργάνωση δράσεων προώθησης της φιλαναγνωσίας σε συνεργασία με τις βιβλιοθήκες, το εκπαιδευτικό σύστημα, τους εποπτευόμενους φορείς και τις 
υποδομές του Υπουργείου Πολιτισμού και Αθλητισμού. γγ) Τη διαχείριση και την ανάπτυξη των βάσεων δεδομένων της ελληνικής βιβλιοπαραγωγής (ΒΙΒΛΙΟΝΕΤ). δδ) Την παρακολούθηση των εξελίξεων στον τομέα 
των ΤΠΕ και την επεξεργασία ψηφιακή πολιτικής για το 
ελληνικό βιβλίο, η οποία περιλαμβάνει προτάσεις ρύθμισης/διαχείρισης θεμάτων ""μετάβασης"" της εκδοτικής 
παραγωγής, δημιουργίας, διακίνησης, δανεισμού, κλπ., 
ψηφιακών βιβλίων. εε) Την οργάνωση σεμιναρίων, που απευθύνονται σε 
νέους δημιουργούς και επαγγελματίες, για την πρόοδο 
στον τομέα των ΤΠΕ. στστ) Την προώθηση της οργάνωσης ψηφιακών λεσχών ανάγνωσης. ζζ) Την αξιοποίηση ευρωπαϊκών και άλλων προγραμμάτων, σε συνεργασία με το Τμήμα Ευρωπαϊκών Προγραμμάτων, Διεθνών Συνεργιών και Προώθησης της Επιχειρηματικότητας, για την εισαγωγή νέων τεχνολογιών 
και καινοτομίας στον τομέα του Βιβλίου, τις προτάσεις 
εκπροσώπησης της Ελλάδας σε διεθνείς συναντήσεις 
σχετικά με θέματα αρμοδιότητας του Τμήματος."
Άρθρο 53,Τμήμα Εικαστικών Τεχνών Αρχιτεκτονικής Φωτογραφίας και Σχεδίου,"αα) Την ενίσχυση, ανάπτυξη και προβολή των εικαστικών τεχνών, της αρχιτεκτονικής, της φωτογραφίας και 
του σχεδίου (βιομηχανικό ντιζάιν, γραφιστική, ψηφιακές τέχνες, μόδα) με κάθε πρόσφορο μέσο και με την παροχή επιχορηγήσεων σε εποπτευόμενους εικαστικούς 
οργανισμούς. ββ) Την προώθηση και προβολή της σύγχρονης καλλιτεχνικής δημιουργίας και δημιουργικότητας στην Ελλάδα και το εξωτερικό. γγ) Μέτρα ανάπτυξης της καλλιτεχνικής παραγωγής, 
της καινοτομίας και της ανταγωνιστικότητας. δδ) Μέτρα προώθησης της κινητικότητας των καλλιτεχνών, ενθάρρυνση της καινοτομίας και των δημιουργικών και πολιτιστικών βιομηχανιών. εε) Τη δημιουργία αρχείου και τεκμηρίωσης του έργου 
των Ελλήνων καλλιτεχνών και δημιουργικών επιχειρήσεων. στστ) Τη φιλοτέχνηση και τοποθέτηση εικαστικών έργων σε δημόσιους χώρους και δημόσια κτήρια. ζζ) Μελέτες αναγκαιότητας και αισθητικής αρτιότητας 
των μνημείων, ηρώων, ανδριάντων και εν γένει καλλιτεχνικών έργων, και προσαρμογής τους στο φυσικό και 
ιστορικό περιβάλλον. ηη) Τον σχεδιασμό, οργάνωση και υλοποίηση καλλιτεχνικών εκθέσεων στην Ελλάδα και το εξωτερικό (Μπιενάλε Βενετίας"
