Article,Unit,Value
Άρθρο 42,Τμήμα Ταχυδρομικών Υπηρεσιών,"α) τον καθορισμό των προϋποθέσεων, 
των κριτηρίων επιλογής και της διαδικασίας καθορισμού 
του φορέα παροχής ταχυδρομικών υπηρεσιών που εκάστοτε παρέχει την καθολική υπηρεσία, β) την ανάθεση 
της παροχής καθολικής ταχυδρομικής υπηρεσίας στον 
φορέα παροχής καθολικής υπηρεσίας και τη σύναψη με 
αυτόν της σχετικής σύμβασης ανάθεσης, σύμφωνα με το 
εκάστοτε ισχύον νομοθετικό και κανονιστικό πλαίσιο, γ) τον καθορισμό των όρων για τη διασφάλιση των βασικών απαιτήσεων σχετικά με την παροχή ταχυδρομικών 
υπηρεσιών, δ) τη μέριμνα για την αποζημίωση του καθαρού κόστους παροχής καθολικής ταχυδρομικής υπηρεσίας, ε) τη συλλογή στοιχείων για την κατάσταση της 
ταχυδρομικής αγοράς, παρακολούθηση της ποιότητας 
των ταχυδρομικών υπηρεσιών και προτάσεις βελτίωσής 
της, στ) τη συνεργασία με την ΕΕΤΤ για την ικανοποίηση αιτημάτων/καταγγελιών για θέματα ταχυδρομικών 
υπηρεσιών και παρακολούθηση της πορείας εξέλιξής 
τους, ζ) τις απαντήσεις σε θέματα κοινοβουλευτικού 
ελέγχου, η) τη διαχείριση οργανωτικών, λειτουργικών, 
διοικητικών, οικονομικών και πειθαρχικών θεμάτων της 
ΕΕΤΤ, για τα οποία είναι αρμόδιο το Υπουργείο Ψηφιακής 
Διακυβέρνησης, καθώς και την απόδοση στον κρατικό 
προϋπολογισμό, ποσοστού του θετικού οικονομικού 
αποτελέσματος της ΕΕΤΤ, θ) τη συνεργασία με τις ελληνικές δημόσιες αρχές και τον ιδιωτικό τομέα καθώς 
και την εκπροσώπηση του Υπουργείου Ψηφιακής Διακυβέρνησης, για τα θέματα αρμοδιότητας του Τμήματος,  ι) την παρακολούθηση, εκπροσώπηση και διαμόρφωση 
θέσεων επί θεμάτων του Τμήματος σε ευρωπαϊκό και 
διεθνές επίπεδο, ια) την προώθηση δράσεων ενίσχυσης 
της επιστημονικής έρευνας, καθώς και δράσεων ερευνητικού χαρακτήρα, που σχετίζονται με την καινοτομία, 
την ανάπτυξη και τις εφαρμογές των ταχυδρομικών θεμάτων, ιβ) την επίταξη φορέων παροχής ταχυδρομικής 
υπηρεσίας, σε περίπτωση πολέμου ή επιστράτευσης ή 
για τη θεραπεία άμεσης κοινωνικής ανάγκης που μπορεί να θέσει σε κίνδυνο τη δημόσια τάξη ή υγεία και η 
ρύθμιση του χρόνου διάρκειας αυτής."
Άρθρο 42,Τμήμα Ταχυδρομικών Κωδίκων,"α) την ανάπτυξη, επεξεργασία, διαχείριση 
και αξιοποίηση των Ταχυδρομικών Κωδίκων της χώρας, την ενημέρωση των ενδιαφερομένων για τυχόν 
αλλαγές αυτού και την παρακολούθηση της εφαρμογής των τροποποιήσεων του σχετικού πλαισίου, β) την 
παραγωγή μεταδεδομένων για τους ταχυδρομικούς 
κώδικες, την εξασφάλιση της διαρκούς επικαιροποίησής τους και την ενημέρωση των αρμοδίων αρχών, γ) τη μελέτη και παρακολούθηση του Σχεδίου «ΖΗΝΩΝ» 
για την αντιμετώπιση έκτακτων αναγκών σε ταχυδρομικά θέματα σε συνεργασία με την αντίστοιχη αρμόδια 
υπηρεσία ΠΣΕΑ, δ) την ανάπτυξη της ασφάλειας των 
ταχυδρομικών υπηρεσιών και την παρακολούθηση της 
πιστοποίησης αυτών σε εθνικό, ευρωπαϊκό και διεθνές 
περιβάλλον, ε) την παρακολούθηση των εργασιών της 
Ευρωπαϊκής Επιτροπής της Ενιαίας Ψηφιακής Αγοράς 
για την Ευρώπη, για θέματα Ταχυδρομείων και Ταχυδρομικών Υπηρεσιών."
Άρθρο 42,Τμήμα Καταγραφής Συντήρησης και Φύλαξης Συλλογών του Φιλοτελικού και Ταχυδρομικού Μουσείου,"α) τη διαφύλαξη, προστασία, 
διατήρηση, έρευνα και μελέτη των υλικών, έργων και 
αντικειμένων του Μουσείου, β) την παραλαβή, καταγραφή και αρχειοθέτηση των υλικών, συγκέντρωση της 
πληροφορίας για κάθε ταχυδρομικό ή φιλοτελικό έκθεμα 
που φτάνει στο Μουσείο, την τήρηση αρχείων με τα πλήρη στοιχεία των εκθεμάτων συμπεριλαμβανομένων και 
πολυμεσικών στοιχείων καθώς και την τακτοποίηση και 
εποπτεία του υλικού για τυχόν φθορές και αλλαγές, γ) τη 
μέριμνα για τη συντήρηση, αποκατάσταση και αισθητική 
παρουσίαση των αντικειμένων και του αρχειακού υλικού 
που αφορούν στην ιστορία των Ελληνικών Ταχυδρομείων και γραμματοσήμων και κάθε φύσεως εκθεμάτων,  δ) τον έλεγχο των κλιματολογικών συνθηκών έκθεσης 
και αποθήκευσης του εκθεσιακού και αρχειακού υλικού,  ε) τη μέριμνα λειτουργίας των Ηλεκτρονικών Συστημάτων Ασφαλείας (ΗΣΑ) και των λοιπών συστημάτων 
και συσκευών, στ) την έκδοση των ημερησίων και νυκτερινών προγραμμάτων φύλαξης (βάρδιες φυλάκων) 
και τον έλεγχο των υπηρεσιών φύλαξης του Μουσείου, ζ) την εποπτεία και διαχείριση της φύλαξης του Μουσείου κατά τις ημέρες των εξαιρέσιμων και αργιών."
Άρθρο 42,Τμήμα Εκθέσεων Δημοσιεύσεων και Πληροφόρησης του Φιλοτελικού και Ταχυδρομικού Μουσείου,"α) την προβολή του Μουσείου, 
τη διοργάνωση περιοδικών εκθέσεων και εκπαιδευτικών προγραμμάτων και το σχεδιασμό και την επόπτευση 
παραγωγής του σχετικού υλικού, καθώς και την επιμέλεια των εκδόσεων της Υπηρεσίας, β) τη συνεργασία 
με άλλα μουσεία και διεθνείς μουσειακούς φορείς, με 
σκοπό την ανάπτυξη ανταλλαγών, εκθεμάτων, απόψεων 
και εμπειριών, γ) την πληροφόρηση των πολιτών για τα 
θέματα λειτουργίας του Μουσείου και την ξενάγηση επισκεπτών, δ) τη διαχείριση του φωτογραφικού αρχείου 
και της βιβλιοθήκης, την οργάνωση και καταγραφή των 
βιβλίων της βιβλιοθήκης, την ηλεκτρονική διαχείριση 
της βιβλιοθήκης, με βάση βιβλιοθηκονομικό πρόγραμμα 
και τον εμπλουτισμό της με ελληνικές και ξένες σχετικές 
εκδόσεις, ε) την εξυπηρέτηση των ειδικών μελετητών 
και την προώθηση του φιλοτελισμού, στ) τη διαχείριση 
οικονομικών θεμάτων που αφορούν τα έξοδα - έσοδα 
του Μουσείου, συμπεριλαμβανομένων και των τυχόν 
χορηγιών ή δωρεών, ζ) την πώληση στο κοινό σειρών 
γραμματοσήμων, φιλοτελικών και συλλεκτικών προϊόντων, με υποχρέωση τήρησης και έκδοσης όλων των 
νομίμων παραστατικών, η) το χειρισμό θεμάτων που 
αφορούν ανταλλαγές γραμματοσήμων με ξένες χώρες 
καθώς και την εκπροσώπηση του Μουσείου σε ευρωπαϊκό και διεθνές επίπεδο."
Άρθρο 44,Τμήμα Στρατηγικού Σχεδιασμού,"α) τη διαμόρφωση, παρακολούθηση και 
αξιολόγηση της Εθνικής Στρατηγικής για την Κυβερνοασφάλεια, στην οποία καθορίζονται οι στρατηγικοί στόχοι, 
οι προτεραιότητες και τα κατάλληλα μέτρα πολιτικής 
και κανονιστικής ρύθμισης με σκοπό την εξασφάλιση 
υψηλού επιπέδου ασφάλειας συστημάτων ΤΠΕ σε εθνικό επίπεδο, β) τον καθορισμό και τη βελτίωση των διαδικασιών ασφάλειας πληροφοριών στο πλαίσιο του 
στρατηγικού σχεδιασμού για την Κυβερνοασφάλεια, γ) την αναγνώριση, την ενεργοποίηση και το συντονισμό όλων των εμπλεκομένων φορέων στην υλοποίηση 
του στρατηγικού σχεδιασμού για την Κυβερνοασφάλεια, δ) τη διατύπωση προτάσεων και εισηγήσεων που 
αφορούν την κατανομή πόρων για την εφαρμογή του 
στρατηγικού σχεδιασμού Κυβερνοασφάλειας, ε) τη 
μέτρηση και παρακολούθηση του κόστους, του χρονοδιαγράμματος και της απόδοσης του συνολικού στρατηγικού σχεδιασμού για την Κυβερνοασφάλεια, στ) τον 
προσδιορισμό, την επικαιροποίηση και την αξιολόγηση 
των υπηρεσιών και λειτουργιών που βασίζονται ή επηρεάζουν την ασφάλεια των πληροφοριών (όπως ιδίως υπηρεσίες cloud, στρατηγική και οδηγίες ασφάλειας για την κινητή τηλεφωνία, νέες εφαρμογές αλληλογραφίας), ζ) τη σύνταξη γνωμοδοτήσεων και προτάσεων για 
το στρατηγικό σχεδιασμό και την επικαιροποίηση της 
πολιτικής Κυβερνοασφάλειας, στο πλαίσιο των αρμοδιοτήτων του τμήματος, η) την επεξεργασία προτάσεων για την προσαρμογή της ΕΑΚ στα νέα τεχνολογικά 
δεδομένα, θ) τη μελέτη νέων μεθόδων και πολιτικών 
ασφαλείας σε συνεργασία με πανεπιστημιακά ιδρύματα, ερευνητικούς φορείς, εμπειρογνώμονες και κέντρα 
αριστείας στην Ελλάδα και την αλλοδαπή για τα θέματα 
Κυβερνοασφάλειας."
Άρθρο 44,Τμήμα Κανονιστικής Συμμόρφωσης,"α) την συμμόρφωση με τις νομικές και 
κανονιστικές απαιτήσεις σχετικές με την ασφάλεια και 
την προστασία δεδομένων κατά τις διατάξεις της κείμενης νομοθεσίας στον τομέα της Κυβερνοασφάλειας,  β) τη μελέτη των νομικών θεμάτων αναφορικά με τις 
αρμοδιότητες της Γενικής Διεύθυνσης Κυβερνοασφάλειας, γ) την προώθηση νομοθετικών προτάσεων για 
την ενσωμάτωση διατάξεων της ενωσιακής νομοθεσίας αναφορικά με την Κυβερνοασφάλεια και τη μέριμνα 
για τη διαρκή προσαρμογή και επικαιροποίηση της 
ελληνικής νομοθεσίας ως προς το ρυθμιστικό πλαίσιο 
της ενωσιακής νομοθεσίας για την Κυβερνοασφάλεια, δ) τη σύνταξη και υποβολή εκθέσεων παρακολούθησης 
και αξιολόγησης της πορείας εφαρμογής του θεσμικού 
πλαισίου για την Κυβερνοασφάλεια,στο πλαίσιο των αρμοδιοτήτων του τμήματος, ε) τη διατύπωση προτάσεων και εισηγήσεων για την αναμόρφωση του θεσμικού 
πλαισίου της Κυβερνοασφάλειας, με στόχο τη βελτίωση της συνοχής και της εφαρμογής αυτού, καθώς και τη 
διαρκή ανταπόκρισή του σε διαρκώς μεταβαλλόμενες 
προκλήσεις."
Άρθρο 44,##Διεύθυνση Στρατηγικού Σχεδιασμού Κυβερνοασφάλειας,"α) τη συλλογή των 
πολιτικών ασφαλείας ΤΠΕ των Φορέων Εκμετάλλευσης 
Βασικών Υπηρεσιών (ΦΕΒΥ) και Παρόχων Ψηφιακών 
Υπηρεσιών (ΠΨΥ) και την τήρηση σχετικού μητρώου,  β) την επεξεργασία των πολιτικών και διαδικασιών 
ασφαλείας που πρέπει να λαμβάνονται για την πρόληψη και αντιμετώπιση περιστατικών ασφαλείας, με 
κριτήρια: ι) αποτελεσματικότητα, ιι) αποδοτικότητα, 
(ιιι) καταλληλότητα, (ιν) αναλογικότητα, (ν) ειδικότητα, 
(νι) αξιοπιστία, (νιι) περιεκτικότητα, γ) τη συλλογή των 
πολιτικών ασφαλείας των ΦΕΒΥ και ΠΨΥ και την τήρηση σχετικού μητρώου, δ) την έκδοση κατευθυντήριων 
γραμμών και οδηγιών ως προς την Κυβερνοασφάλεια 
με σκοπό την τήρηση απαιτήσεων σε έργα ΤΠΕ, ε) την 
έκδοση κατευθυντήριων γραμμών και οδηγιών ως προς 
την Κυβερνοασφάλεια σε σχέση με τη συνολική αρχιτεκτονική ασφάλειας των ΦΕΒΥ και ΠΨΥ, στ) την παρακολούθηση της τήρησης των απαιτήσεων ασφάλειας σε 
όλη τη διάρκεια του κύκλου ζωής των πληροφοριών 
και δεδομένων, σε συνεργασία με τους κατά περίπτωση αρμόδιους φορείς, ζ) την έκδοση κατευθυντήριων 
γραμμών και οδηγιών ως προς την Κυβερνοασφάλεια 
σχετικά με αυθεντικοποίηση χρηστών και συστημάτων, 
ελέγχου πρόσβασης βάσει ταυτότητας σε ΤΠΕ,"
Άρθρο 44,Τμήμα Κυβερνητικής Δορυφορικής Υπηρεσίας,"α) τη συνεργασία με αρμόδιες εθνικές και ευρωπαϊκές Υπηρεσίες για θέματα διαχείρισης χρηστών και 
υλικού της κυβερνητικής υπηρεσίας καθώς και ασφαλών 
και διαπιστευμένων συνδέσεων φωνής και δεδομένων 
με το κέντρο παρακολούθησης ασφαλείας του Galileo 
(GSΜC), β) τη διαχείριση και την αξιολόγηση κινδύνων 
ασφαλείας των δεκτών και της συνδεδεμένης διαβαθμισμένης τεχνολογίας και πληροφόρησης, γ) τη διαχείριση 
επιβλαβών ηλεκτρομαγνητικών παρεμβολών που επηρεάζουν τη Κυβερνητική Υπηρεσία ΡRS, σε συνεργασία 
με συναρμόδιους φορείς, δ) τη διαχείριση των θεμάτων συμμόρφωσης των φορέων που αναπτύσσουν ή 
κατασκευάζουν δέκτες ΡRS ή μονάδες ασφάλειας, στις 
σχετικές απαιτήσεις ασφαλείας, ε) τη μελέτη και διαχείριση τεχνικών θεμάτων που αφορούν την Κυβερνητική 
Υπηρεσία (ΡRS) και τις σχετικές συσκευές, στ) τη διαχείριση του καθορισμού των δικαιωμάτων και των όρων 
πρόσβασης στην Κυβερνητική Υπηρεσία ΡRS ομάδων 
ή μεμονωμένων χρηστών, ζ) τη διαχείριση της οργάνωσης των ομάδων χρηστών της Κυβερνητικής Υπηρεσίας και τη διαχείριση των δικαιωμάτων πρόσβασης 
ομάδων ή μεμονωμένων χρηστών στην Κυβερνητική 
Υπηρεσία (ΡRS), η) τη συνεργασία με αρμόδιες εθνικές 
και ευρωπαϊκές Υπηρεσίες για θέματα επαλήθευσης συμμόρφωσης των κατασκευαστών δεκτών ΡRS ή μονάδων 
ασφαλείας σε σχετικά πρότυπα και κανονιστικά κείμενα, 
παρακολούθησης και τον ελέγχου των εξαγωγών αντικειμένων ΡRS, εκτίμησης συμμόρφωσης στους σχετικούς κανονισμούς και πρότυπα, θ) την εκπροσώπηση 
σε εθνικό, διεθνές, ενωσιακό και διακρατικό επίπεδο, σε 
θέματα του Τμήματος, ι) το συντονισμό των εργασιών 
με συναρμόδιες Υπηρεσίες επί θεμάτων αρμοδιότητας 
του Τμήματος."
Άρθρο 45,Τμήμα Εποπτείας και Ελέγχου,"α) τη διαμόρφωση και επεξεργασία προγράμματος ελέγχου για την εφαρμογή του Εθνικού Στρατηγικού 
Σχεδίου Κυβερνοασφάλειας, β) τη διενέργεια τακτικών 
και έκτακτων ελέγχων στις εγκαταστάσεις, τον εξοπλισμό 
και τις τεχνολογικές υποδομές των ΦΕΒΥ και ΠΨΥ από 
Ομάδες Επιθεώρησης Ελέγχου που συγκροτούνται από 
τη Γενική Διεύθυνση Κυβερνοασφάλειας με τη σύνταξη 
σχετικών αναφορών υποδεικνύοντας τις απαιτούμενες 
διορθωτικές επεμβάσεις και την παρακολούθηση της 
εφαρμογής τους, σε συνεργασία με τους κατά περίπτωση 
αρμόδιους φορείς, γ) τη σύνταξη πρακτικών διενέργειας 
ελέγχων κατά τη διενέργεια των ελέγχων της παρούσας 
παραγράφου, δ) τη σύνταξη των εκθέσεων διενέργειας 
ελέγχων ασφαλείας πληροφοριών και δικτύων των ΦΕΒΥ 
και ΠΨΥ για τους ελέγχους που διενεργούνται κατά τις 
διατάξεις της παρούσας παραγράφου και σε συμμόρφωση με τις προϋποθέσεις που ορίζονται από την κείμενη 
νομοθεσία, ε) την εισήγηση για την επιβολή κυρώσεων σύμφωνα με τις διατάξεις της νομοθεσίας για την 
Κυβερνοασφάλεια, στ) την εξασφάλιση της επάρκειας 
των ελέγχων για την εκπλήρωση των πολιτικών, προτύπων και απαιτήσεων ασφάλειας, ζ) την εξασφάλιση της 
επάρκειας των ελέγχων ως προς την πλήρωση των απαιτήσεων απορρήτου, της ιδιωτικότητας και προστασίας 
δεδομένων προσωπικού χαρακτήρα, η) τη διατύπωση 
συστάσεων και την εισήγηση μέτρων και δράσεων για τη 
βελτίωση της εφαρμογής του στρατηγικού σχεδιασμού 
για την Κυβερνοασφάλεια."
Άρθρο 45,Τμήμα Ασφαλείας Λογισμικού και Αγαθών Ασφαλείας Ιnformation Αssets,"α) την αναγνώριση, την ανάλυση και την καταγραφή σε 
κατάλληλο και ενημερωμένο κατάλογο (μητρώο) όλων 
των πόρων που απαιτούνται για την παροχή ή υποστήριξη των βασικών υπηρεσιών των ΦΕΒΥ και ΠΨΥ, β) τη 
διασφάλιση της ανθεκτικότητας των συστημάτων που 
υποστηρίζουν βασικές υπηρεσίες έναντι απειλών, με την 
εφαρμογή των κατάλληλων διαδικασιών δοκιμών και 
τεχνικών ελέγχων των ΦΕΒΥ και ΠΨΥ, σε συνεργασία 
με τους κατά περίπτωση αρμόδιους φορείς, γ) τη διενέργεια των απαραίτητων ελέγχων για την προστασία 
του λογισμικού και των εφαρμογών στους τομείς αρμοδιότητας της Κυβερνοασφάλειας των ΦΕΒΥ και ΠΨΥ, 
σύμφωνα με τις απαιτήσεις ασφαλείας (ιδίως λειτουργικά συστήματα, εφαρμογές, συστήματα διαχείρισης βάσεων δεδομένων, εφαρμογές ΡCΙ, CΟΤS), και σε συνεργασία με τους κατά περίπτωση αρμόδιους φορείς, δ) την 
υποβολή προτάσεων για τη διαμόρφωση λογισμικού 
και εφαρμογών σε συστήματα ΤΠΕ, εφόσον ζητηθεί από 
τους κατά περίπτωση αρμόδιους φορείς, ε) τον καθορισμό και την κατηγοριοποίηση των πληροφοριακών 
αγαθών (information assets) και την τήρηση σχετικού 
μητρώου - αποθετηρίου, στ) την έκδοση κατευθυντήριων γραμμών και οδηγιών ως προς την Κυβερνοασφάλεια 
για την προστασία των πληροφοριακών αγαθών, σύμφωνα με τις απαιτήσεις ασφαλείας (συμπεριλαμβανομένων των απαιτήσεων ιδιωτικότητας και προστασίας των δεδομένων προσωπικού χαρακτήρα, κρυπτογράφησης, ΡΚΙ, backup, DLΡ, διατήρηση/καταστροφή δεδομένων)."
Άρθρο 45,Τμήμα Ασφαλείας Υποδομών Δικτύου,"α) την ανάπτυξη και τήρηση Μητρώου- αποθετηρίου δικτύων, υλικού, συσκευών και 
συστημάτων (συμπεριλαμβανομένου του ασύρματου δικτύου) του δημοσίου και των κρίσιμων υποδομών της 
χώρας, με την επιφύλαξη των όσων ορίζονται στην περ.  ζ) της παρ. 3 του άρθρου 29 του παρόντος, β) την παροχή υποστήριξης, εφόσον ζητηθεί, για αλλαγές σε δίκτυα 
των ΦΕΒΥ και ΠΨΥ σε συνεργασία με τις συναρμόδιες 
υπηρεσίες του Δημοσίου, γ) τη διενέργεια ελέγχων για 
την προστασία των δικτύων, του υλικού και των συστημάτων των ΦΕΒΥ και ΠΨΥ σύμφωνα με τις απαιτήσεις 
ασφαλείας (πρόληψη/ανίχνευση εισβολής) σε συνεργασία με τους κατά περίπτωση αρμόδιους φορείς, δ) την 
παροχή υποστήριξης, εφόσον ζητηθεί, για την προστασία της περιμέτρου δικτύου, σύμφωνα με τις απαιτήσεις 
ασφαλείας (firewalls, DΜΖ, συνδέσεις δικτύου, σύνδεση τρίτων, απομακρυσμένη πρόσβαση, VΡΝ ΚΛΠ#.) σε συνεργασία με τους κατά περίπτωση αρμόδιους φορείς, ε) τον 
καθορισμό της μεθοδολογίας προσδιορισμού των ΦΕΒΥ, 
σε συνεργασία με τα κατά περίπτωση αρμόδια Υπουργεία και την τήρηση σχετικού μητρώου, σύμφωνα με την 
κείμενη νομοθεσία, στ) την παροχή υποστήριξης στην 
ΓΓΤΤ για τον τεχνικό σχεδιασμό, την επικαιροποίηση και 
την εφαρμογή των προβλέψεων του σχεδίου ΕΓΝΑΤΙΑ 
σχετικά με τις επικοινωνίες, εφόσον ζητηθεί."
Άρθρο 46,Τμήμα Ανάλυσης και Παρακολούθησης Απειλών,"α) την ανάλυση και αναγνώριση του επιχειρηματικού 
πλαισίου, των πόρων που υποστηρίζουν τις βασικές 
λειτουργίες και της σχετικής διακινδύνευσης για την 
ασφάλεια των συστημάτων δικτύου και πληροφοριών 
που επιτρέπουν τη διαχείριση των πόρων των ΦΕΒΥ και 
ΠΨΥ με αποτελεσματικό και αποδοτικό τρόπο. Για το 
σκοπό αυτό εφαρμόζονται οι διατάξεις της υπ’ αριθμ. 
ΥΑ1027/2019, όπως ισχύει (Β’ 3739), β) την παρακολούθηση της ορθής τήρησης των διαδικασιών κοινοποίησης συμβάντων ασφαλείας στις αρμόδιες αρχές, γ) την 
έκδοση ετήσιας έκθεσης για τα περιστατικά ασφαλείας που έχουν αναφερθεί και την εξαγωγή στατιστικών 
δεδομένων, δ) τη συλλογή, ανάλυση, ταξινόμηση και 
διάθεση πληροφοριών από όλες τις πηγές απειλών, ε) τη συλλογή, ανάλυση και αναφορά για τις πληροφορίες σε σχεδόν πραγματικό χρόνο για την κατανόηση της 
υφιστάμενης κατάστασης και την αποτύπωση κοινής εικόνας λειτουργίας, στ) τη λήψη αναφορών, σε περίπτωση εκδήλωσης περιστατικών ασφάλειας, αναφορικά με 
την παρακολούθηση εφαρμογών, δικτύων, συστημάτων 
και χρηστών/διαχειριστών και την πρόσβαση σε φυσικά 
περιουσιακά στοιχεία (όπως συστημάτων πρόληψης/ανίχνευσης εισβολών, φιλτράρισμα ηλεκτρονικού ταχυδρομείου/spam, φιλτράρισμα ιστού, λοιπές αναφορές αρχείων καταγραφής-logfiles), ζ) τη σάρωση, ανάλυση 
και ενημέρωση για τις ευπάθειες των συστημάτων δικτύου και πληροφοριών των ΦΕΒΥ και ΠΨΥ (διαχείριση τρωτότητας), η) την αποδοχή, προτεραιοποίηση, ανάθεση και ενημέρωση/διάθεση όλων των αναφερόμενων ύποπτων συμβάντων, περιστατικών και συμβάντων 
ασφαλείας στις κατά περίπτωση αρμόδιες υπηρεσίες, θ) την ανίχνευση, προτεραιοποίηση, ανάλυση, απόκριση και ανάκτηση από ύποπτα συμβάντα και περιστατικά 
ασφαλείας, ι) τη συνεργασία με την Εθνική Αρχή Αντιμετώπισης Ηλεκτρονικών Επιθέσεων (Εθνικό CΕRΤ) και 
την Τεχνικής Φύσεως Αρχή Ασφάλειας Πληροφοριών 
(INFOSΕC) της Εθνικής Υπηρεσίας Πληροφοριών (Ε.Υ.Π.), 
καθώς επίσης και με τα CΕRΤs που δραστηριοποιούνται 
στην Ελλάδα."
Άρθρο 46,Τμήμα Σχεδιασμού Αποκατάστασης,"α) τη διασφάλιση της ανάκαμψης και 
αποκατάστασης των συστημάτων δικτύου και πληροφοριών των βασικών υπηρεσιών των ΦΕΒΥ και ΠΨΥ που 
επηρεάζονται από περιστατικά ασφαλείας, εντός προκαθορισμένου και αποδεκτού χρονικού διαστήματος, σε 
συνεργασία με τους κατά περίπτωση αρμόδιους φορείς,  β) τη λήψη των κατάλληλων οργανωτικών και τεχνικών 
μέτρων και την κατάρτιση του σχετικού, καταγεγραμμένου και προκαθορισμένου σχεδίου για την αποκατάσταση μετά από περιστατικά ασφαλείας, γ) τον σχεδιασμό επιχειρησιακής συνέχειας των ΦΕΒΥ και ΠΨΥ, σε 
συνεργασία με τους κατά περίπτωση αρμόδιους φορείς, δ) τον σχεδιασμό αποκατάστασης από καταστροφές 
του δημοσίου και των κρίσιμων υποδομών της χώρας,  ε) τη δοκιμή και άσκηση των προγραμμάτων διαχείρισης επιχειρησιακής συνέχειας και αποκατάστασης από 
καταστροφές στο δημόσιο και τις κρίσιμες υποδομές της 
χώρας, στ) τη μέριμνα για τη διαχείριση προβλημάτων, 
την ανάλυση των βασικών αιτίων και τη σύνταξη αναφορών ενεργειών για περιστατικά υψηλού επιπέδου και 
επιπτώσεων, ζ) την υποστήριξη στη διερεύνηση περιστατικών σε συνεργασία με τις κατά περίπτωση αρμόδιες 
υπηρεσίες."
Άρθρο 47,Τμήμα Συντονισμού,"α) την καταγραφή των προσώπων που 
είναι αρμόδιοι για την διασφάλιση της τήρησης των 
απαιτήσεων και μέτρων ασφαλείας (CΙSΟ) και τη δημιουργία σχετικού μητρώου των προσώπων αυτών με τα 
στοιχεία επικοινωνίας τους, β) την εποπτεία των Υπευθύνων Ασφαλείας Πληροφοριών και Δικτύων των ΦΕΒΥ 
και ΠΨΥ και το συντονισμό της εργασίας τους, στο βαθμό 
που απαιτείται για την ομοιογενή πρακτική σε οριζόντιο 
επίπεδο, γ) την επικαιροποίηση των οδηγιών προς τους 
Υπεύθυνους Ασφαλείας Πληροφοριών και Δικτύων για 
την βελτιστοποίηση της άσκησης των καθηκόντων τους,  δ) την ενημέρωση των Υπευθύνων Ασφαλείας Πληροφοριών και Δικτύων για τις διαδικασίες κοινοποίησης 
συμβάντων ασφαλείας και τις απαιτούμενες διεργασίες σε εσωτερικό επίπεδο στο πλαίσιο κάθε ΦΕΒΥ ή/και 
ΠΨΥ ε) τον καθορισμό των ελάχιστων απαιτήσεων, δεξιοτήτων και υποχρεώσεων των CΙSΟ, σύμφωνα με την 
κείμενη εθνική και ενωσιακή νομοθεσία, καθώς και τις 
καλές πρακτικές, μεριμνώντας ιδίως για την αποφυγή 
σύγκρουσης συμφερόντων στο πρόσωπο αυτών, καθώς και το επίπεδο και διατήρηση της υψηλής εμπειρογνωσίας τους, στ) την παρακολούθηση των υπόχρεων 
φορέων, σύμφωνα με την ισχύουσα νομοθεσία, για τον 
ορισμό CΙSΟ, ζ) την τήρηση και διαρκή επικαιροποίηση Μητρώου CΙSΟ των υπόχρεων φορέων και η) τη 
συνολική εποπτεία και συντονισμό των ενεργειών των 
CΙSΟ για τη διασφάλιση της ομοιόμορφης εκτέλεσης των 
καθηκόντων τους, την παροχή συναφών οδηγιών και 
κατευθύνσεων και την παρακολούθηση του έργου τους."
Άρθρο 47,Τμήμα Διεθνών Θεμάτων και Συνεργασιών,"α) τη συνεργασία της ΕΑΚ με τις 
ομόλογες αρχές σε επίπεδο διακρατικό, β) την επιδίωξη 
συνεργειών το θέμα της Κυβερνοασφάλειας σε ενωσιακό και διεθνές επίπεδο, γ) την προώθηση νομοθετικών 
προτάσεων για την ενσωμάτωση διατάξεων της ενωσιακής νομοθεσίας για τα θέματα Κυβερνοασφάλειας, δ) τη συνεργασία με τον Ευρωπαϊκό Οργανισμό για την 
Ασφάλεια Δικτύων και Πληροφοριών (Εuropean Union Αgency for Νetwork and Ιnformation Security, ΕΝΙSΑ) 
καθώς και τη διαχείριση θεμάτων λειτουργίας του στην 
Ελλάδα, ε) την εκπροσώπηση και συνεργασία με τις κατά 
περίπτωση αρμόδιες αρχές της Ευρωπαϊκής Επιτροπής 
για θέματα που εντάσσονται στο πλαίσιο της αποστολής 
και των αρμοδιοτήτων της Γενικής Διεύθυνσης Κυβερνοασφάλειας, στ) την εκπροσώπηση και συνεργασία με 
διεθνείς οργανισμούς και φορείς για θέματα που εντάσσονται στο πλαίσιο των αρμοδιοτήτων της Γενικής Διεύθυνσης Κυβερνοασφάλειας, ζ) τη συνεργασία με τις 
Ανεξάρτητες και Ρυθμιστικές Αρχές που αφορούν στο 
πλαίσιο των αρμοδιοτήτων της Γενικής Διεύθυνσης Κυβερνοασφάλειας (ενδεικτικά ΕΕΤΤ, ΑΠΔΠΧ, ΑΔΑΕ), η) τη 
συνεργασία με ακαδημαϊκούς φορείς για την υιοθέτηση 
ενιαίων πολιτικών ασφαλείας στο πλαίσιο της δημόσιας 
διοίκησης και των κρίσιμων υποδομών της χώρας."
